,id,cntrid,uid,x,y,iw,ih,size,imgpath
0,c12_107_1035_24,107,6,851,1035,25,17,425,./img/img_c12_107_1035_24.jpg
0,c12_107_1035_28,107,7,855,1035,25,16,400,./img/img_c12_107_1035_28.jpg
0,c12_107_1035_28,107,8,855,1035,24,16,384,./img/img_c12_107_1035_28.jpg
0,c12_105_1037_0,105,0,601,1037,25,17,425,./img/img_c12_105_1037_0.jpg
0,c12_105_1037_4,105,1,605,1037,25,17,425,./img/img_c12_105_1037_4.jpg
0,c12_105_1037_8,105,2,609,1037,25,17,425,./img/img_c12_105_1037_8.jpg
0,c12_105_1037_12,105,3,613,1037,25,17,425,./img/img_c12_105_1037_12.jpg
0,c12_105_1037_16,105,4,617,1037,25,17,425,./img/img_c12_105_1037_16.jpg
0,c12_105_1037_20,105,5,621,1037,25,17,425,./img/img_c12_105_1037_20.jpg
0,c12_105_1037_24,105,6,625,1037,25,17,425,./img/img_c12_105_1037_24.jpg
0,c12_105_1037_28,105,7,629,1037,25,13,325,./img/img_c12_105_1037_28.jpg
0,c12_105_1037_28,105,8,629,1037,24,16,384,./img/img_c12_105_1037_28.jpg
0,c12_103_1038_0,103,0,473,1038,25,17,425,./img/img_c12_103_1038_0.jpg
0,c12_103_1038_4,103,1,477,1038,25,17,425,./img/img_c12_103_1038_4.jpg
0,c12_103_1038_8,103,2,481,1038,25,17,425,./img/img_c12_103_1038_8.jpg
0,c12_103_1038_12,103,3,485,1038,25,17,425,./img/img_c12_103_1038_12.jpg
0,c12_103_1038_16,103,4,489,1038,25,17,425,./img/img_c12_103_1038_16.jpg
0,c12_103_1038_20,103,5,493,1038,25,17,425,./img/img_c12_103_1038_20.jpg
0,c12_103_1038_24,103,6,497,1038,25,17,425,./img/img_c12_103_1038_24.jpg
0,c12_103_1038_28,103,7,501,1038,25,17,425,./img/img_c12_103_1038_28.jpg
0,c12_103_1038_32,103,8,505,1038,25,17,425,./img/img_c12_103_1038_32.jpg
0,c12_103_1038_36,103,9,509,1038,25,17,425,./img/img_c12_103_1038_36.jpg
0,c12_103_1038_40,103,10,513,1038,25,17,425,./img/img_c12_103_1038_40.jpg
0,c12_103_1038_44,103,11,517,1038,25,17,425,./img/img_c12_103_1038_44.jpg
0,c12_103_1038_48,103,12,521,1038,25,17,425,./img/img_c12_103_1038_48.jpg
0,c12_103_1038_52,103,13,525,1038,25,17,425,./img/img_c12_103_1038_52.jpg
0,c12_103_1038_56,103,14,529,1038,25,17,425,./img/img_c12_103_1038_56.jpg
0,c12_103_1038_60,103,15,533,1038,25,17,425,./img/img_c12_103_1038_60.jpg
0,c12_103_1038_64,103,16,537,1038,25,17,425,./img/img_c12_103_1038_64.jpg
0,c12_103_1038_68,103,17,541,1038,25,17,425,./img/img_c12_103_1038_68.jpg
0,c12_103_1038_72,103,18,545,1038,25,13,325,./img/img_c12_103_1038_72.jpg
0,c12_103_1038_72,103,19,545,1038,24,16,384,./img/img_c12_103_1038_72.jpg
0,c12_102_1038_0,102,0,568,1038,24,16,384,./img/img_c12_102_1038_0.jpg
0,c12_102_1038_4,102,1,572,1038,24,16,384,./img/img_c12_102_1038_4.jpg
0,c12_102_1038_8,102,2,576,1038,24,14,336,./img/img_c12_102_1038_8.jpg
0,c12_102_1038_8,102,3,576,1038,23,15,345,./img/img_c12_102_1038_8.jpg
0,c12_100_1057_0,100,0,797,1057,27,18,486,./img/img_c12_100_1057_0.jpg
0,c12_100_1057_4,100,1,801,1057,27,18,486,./img/img_c12_100_1057_4.jpg
0,c12_100_1057_8,100,2,805,1057,27,18,486,./img/img_c12_100_1057_8.jpg
0,c12_100_1057_12,100,3,809,1057,27,18,486,./img/img_c12_100_1057_12.jpg
0,c12_100_1057_16,100,4,813,1057,27,18,486,./img/img_c12_100_1057_16.jpg
0,c12_100_1057_20,100,5,817,1057,27,18,486,./img/img_c12_100_1057_20.jpg
0,c12_100_1057_24,100,6,821,1057,27,18,486,./img/img_c12_100_1057_24.jpg
0,c12_100_1057_28,100,7,825,1057,27,18,486,./img/img_c12_100_1057_28.jpg
0,c12_100_1057_32,100,8,829,1057,27,18,486,./img/img_c12_100_1057_32.jpg
0,c12_100_1057_36,100,9,833,1057,27,17,459,./img/img_c12_100_1057_36.jpg
0,c12_100_1057_36,100,10,833,1057,26,17,442,./img/img_c12_100_1057_36.jpg
0,c12_99_1058_0,99,0,662,1058,26,17,442,./img/img_c12_99_1058_0.jpg
0,c12_99_1058_4,99,1,666,1058,26,17,442,./img/img_c12_99_1058_4.jpg
0,c12_99_1058_8,99,2,670,1058,26,17,442,./img/img_c12_99_1058_8.jpg
0,c12_99_1058_12,99,3,674,1058,26,17,442,./img/img_c12_99_1058_12.jpg
0,c12_99_1058_16,99,4,678,1058,26,17,442,./img/img_c12_99_1058_16.jpg
0,c12_99_1058_20,99,5,682,1058,26,17,442,./img/img_c12_99_1058_20.jpg
0,c12_99_1058_24,99,6,686,1058,26,17,442,./img/img_c12_99_1058_24.jpg
0,c12_99_1058_28,99,7,690,1058,26,17,442,./img/img_c12_99_1058_28.jpg
0,c12_99_1058_32,99,8,694,1058,26,17,442,./img/img_c12_99_1058_32.jpg
0,c12_99_1058_36,99,9,698,1058,26,17,442,./img/img_c12_99_1058_36.jpg
0,c12_99_1058_40,99,10,702,1058,26,17,442,./img/img_c12_99_1058_40.jpg
0,c12_99_1058_44,99,11,706,1058,26,17,442,./img/img_c12_99_1058_44.jpg
0,c12_99_1058_48,99,12,710,1058,26,13,338,./img/img_c12_99_1058_48.jpg
0,c12_99_1058_48,99,13,710,1058,25,16,400,./img/img_c12_99_1058_48.jpg
0,c12_98_1059_0,98,0,578,1059,28,19,532,./img/img_c12_98_1059_0.jpg
0,c12_98_1059_4,98,1,582,1059,28,19,532,./img/img_c12_98_1059_4.jpg
0,c12_98_1059_8,98,2,586,1059,28,19,532,./img/img_c12_98_1059_8.jpg
0,c12_98_1059_12,98,3,590,1059,28,19,532,./img/img_c12_98_1059_12.jpg
0,c12_98_1059_16,98,4,594,1059,28,19,532,./img/img_c12_98_1059_16.jpg
0,c12_98_1059_20,98,5,598,1059,28,19,532,./img/img_c12_98_1059_20.jpg
0,c12_98_1059_24,98,6,602,1059,28,19,532,./img/img_c12_98_1059_24.jpg
0,c12_98_1059_28,98,7,606,1059,28,19,532,./img/img_c12_98_1059_28.jpg
0,c12_98_1059_32,98,8,610,1059,28,19,532,./img/img_c12_98_1059_32.jpg
0,c12_98_1059_36,98,9,614,1059,28,19,532,./img/img_c12_98_1059_36.jpg
0,c12_98_1059_40,98,10,618,1059,28,19,532,./img/img_c12_98_1059_40.jpg
0,c12_98_1059_44,98,11,622,1059,28,19,532,./img/img_c12_98_1059_44.jpg
0,c12_98_1059_48,98,12,626,1059,28,19,532,./img/img_c12_98_1059_48.jpg
0,c12_98_1059_52,98,13,630,1059,28,19,532,./img/img_c12_98_1059_52.jpg
0,c12_98_1059_56,98,14,634,1059,28,18,504,./img/img_c12_98_1059_56.jpg
0,c12_98_1059_56,98,15,634,1059,27,18,486,./img/img_c12_98_1059_56.jpg
0,c12_91_1103_0,91,0,807,1103,25,17,425,./img/img_c12_91_1103_0.jpg
0,c12_91_1103_4,91,1,811,1103,25,17,425,./img/img_c12_91_1103_4.jpg
0,c12_91_1103_8,91,2,815,1103,25,17,425,./img/img_c12_91_1103_8.jpg
0,c12_91_1103_12,91,3,819,1103,25,17,425,./img/img_c12_91_1103_12.jpg
0,c12_91_1103_16,91,4,823,1103,25,17,425,./img/img_c12_91_1103_16.jpg
0,c12_91_1103_20,91,5,827,1103,25,17,425,./img/img_c12_91_1103_20.jpg
0,c12_91_1103_24,91,6,831,1103,25,17,425,./img/img_c12_91_1103_24.jpg
0,c12_91_1103_28,91,7,835,1103,25,17,425,./img/img_c12_91_1103_28.jpg
0,c12_91_1103_32,91,8,839,1103,25,17,425,./img/img_c12_91_1103_32.jpg
0,c12_91_1103_36,91,9,843,1103,25,17,425,./img/img_c12_91_1103_36.jpg
0,c12_91_1103_40,91,10,847,1103,25,17,425,./img/img_c12_91_1103_40.jpg
0,c12_91_1103_44,91,11,851,1103,25,17,425,./img/img_c12_91_1103_44.jpg
0,c12_91_1103_48,91,12,855,1103,25,17,425,./img/img_c12_91_1103_48.jpg
0,c12_91_1103_52,91,13,859,1103,25,17,425,./img/img_c12_91_1103_52.jpg
0,c12_91_1103_56,91,14,863,1103,25,17,425,./img/img_c12_91_1103_56.jpg
0,c12_91_1103_60,91,15,867,1103,25,17,425,./img/img_c12_91_1103_60.jpg
0,c12_91_1103_64,91,16,871,1103,25,17,425,./img/img_c12_91_1103_64.jpg
0,c12_91_1103_68,91,17,875,1103,25,16,400,./img/img_c12_91_1103_68.jpg
0,c12_91_1103_68,91,18,875,1103,24,16,384,./img/img_c12_91_1103_68.jpg
0,c12_89_1106_0,89,0,473,1106,27,18,486,./img/img_c12_89_1106_0.jpg
0,c12_89_1106_4,89,1,477,1106,27,18,486,./img/img_c12_89_1106_4.jpg
0,c12_89_1106_8,89,2,481,1106,27,18,486,./img/img_c12_89_1106_8.jpg
0,c12_89_1106_12,89,3,485,1106,27,18,486,./img/img_c12_89_1106_12.jpg
0,c12_89_1106_16,89,4,489,1106,27,18,486,./img/img_c12_89_1106_16.jpg
0,c12_89_1106_20,89,5,493,1106,27,18,486,./img/img_c12_89_1106_20.jpg
0,c12_89_1106_24,89,6,497,1106,27,18,486,./img/img_c12_89_1106_24.jpg
0,c12_89_1106_28,89,7,501,1106,27,18,486,./img/img_c12_89_1106_28.jpg
0,c12_89_1106_32,89,8,505,1106,27,18,486,./img/img_c12_89_1106_32.jpg
0,c12_89_1106_36,89,9,509,1106,27,18,486,./img/img_c12_89_1106_36.jpg
0,c12_89_1106_40,89,10,513,1106,27,18,486,./img/img_c12_89_1106_40.jpg
0,c12_89_1106_44,89,11,517,1106,27,18,486,./img/img_c12_89_1106_44.jpg
0,c12_89_1106_48,89,12,521,1106,27,18,486,./img/img_c12_89_1106_48.jpg
0,c12_89_1106_52,89,13,525,1106,27,18,486,./img/img_c12_89_1106_52.jpg
0,c12_89_1106_56,89,14,529,1106,27,18,486,./img/img_c12_89_1106_56.jpg
0,c12_89_1106_60,89,15,533,1106,27,18,486,./img/img_c12_89_1106_60.jpg
0,c12_89_1106_64,89,16,537,1106,27,18,486,./img/img_c12_89_1106_64.jpg
0,c12_89_1106_68,89,17,541,1106,27,18,486,./img/img_c12_89_1106_68.jpg
0,c12_89_1106_72,89,18,545,1106,27,18,486,./img/img_c12_89_1106_72.jpg
0,c12_89_1106_76,89,19,549,1106,27,18,486,./img/img_c12_89_1106_76.jpg
0,c12_89_1106_80,89,20,553,1106,27,18,486,./img/img_c12_89_1106_80.jpg
0,c12_89_1106_84,89,21,557,1106,27,18,486,./img/img_c12_89_1106_84.jpg
0,c12_89_1106_88,89,22,561,1106,27,18,486,./img/img_c12_89_1106_88.jpg
0,c12_89_1106_92,89,23,565,1106,27,14,378,./img/img_c12_89_1106_92.jpg
0,c12_89_1106_92,89,24,565,1106,26,17,442,./img/img_c12_89_1106_92.jpg
0,c12_87_1126_0,87,0,777,1126,25,17,425,./img/img_c12_87_1126_0.jpg
0,c12_87_1126_4,87,1,781,1126,25,17,425,./img/img_c12_87_1126_4.jpg
0,c12_87_1126_8,87,2,785,1126,25,17,425,./img/img_c12_87_1126_8.jpg
0,c12_87_1126_12,87,3,789,1126,25,17,425,./img/img_c12_87_1126_12.jpg
0,c12_87_1126_16,87,4,793,1126,25,17,425,./img/img_c12_87_1126_16.jpg
0,c12_87_1126_20,87,5,797,1126,25,17,425,./img/img_c12_87_1126_20.jpg
0,c12_87_1126_24,87,6,801,1126,25,16,400,./img/img_c12_87_1126_24.jpg
0,c12_87_1126_24,87,7,801,1126,24,16,384,./img/img_c12_87_1126_24.jpg
0,c12_86_1126_0,86,0,883,1126,24,7,168,./img/img_c12_86_1126_0.jpg
0,c12_86_1126_0,86,1,883,1126,23,15,345,./img/img_c12_86_1126_0.jpg
0,c12_84_1129_0,84,0,473,1129,26,17,442,./img/img_c12_84_1129_0.jpg
0,c12_84_1129_4,84,1,477,1129,26,17,442,./img/img_c12_84_1129_4.jpg
0,c12_84_1129_8,84,2,481,1129,26,17,442,./img/img_c12_84_1129_8.jpg
0,c12_84_1129_12,84,3,485,1129,26,17,442,./img/img_c12_84_1129_12.jpg
0,c12_84_1129_16,84,4,489,1129,26,17,442,./img/img_c12_84_1129_16.jpg
0,c12_84_1129_20,84,5,493,1129,26,17,442,./img/img_c12_84_1129_20.jpg
0,c12_84_1129_24,84,6,497,1129,26,17,442,./img/img_c12_84_1129_24.jpg
0,c12_84_1129_28,84,7,501,1129,26,17,442,./img/img_c12_84_1129_28.jpg
0,c12_84_1129_32,84,8,505,1129,26,17,442,./img/img_c12_84_1129_32.jpg
0,c12_84_1129_36,84,9,509,1129,26,17,442,./img/img_c12_84_1129_36.jpg
0,c12_84_1129_40,84,10,513,1129,26,17,442,./img/img_c12_84_1129_40.jpg
0,c12_84_1129_44,84,11,517,1129,26,17,442,./img/img_c12_84_1129_44.jpg
0,c12_84_1129_48,84,12,521,1129,26,17,442,./img/img_c12_84_1129_48.jpg
0,c12_84_1129_52,84,13,525,1129,26,17,442,./img/img_c12_84_1129_52.jpg
0,c12_84_1129_56,84,14,529,1129,26,17,442,./img/img_c12_84_1129_56.jpg
0,c12_84_1129_60,84,15,533,1129,26,17,442,./img/img_c12_84_1129_60.jpg
0,c12_84_1129_64,84,16,537,1129,26,17,442,./img/img_c12_84_1129_64.jpg
0,c12_84_1129_68,84,17,541,1129,26,17,442,./img/img_c12_84_1129_68.jpg
0,c12_84_1129_72,84,18,545,1129,26,17,442,./img/img_c12_84_1129_72.jpg
0,c12_84_1129_76,84,19,549,1129,26,17,442,./img/img_c12_84_1129_76.jpg
0,c12_84_1129_80,84,20,553,1129,26,17,442,./img/img_c12_84_1129_80.jpg
0,c12_84_1129_84,84,21,557,1129,26,17,442,./img/img_c12_84_1129_84.jpg
0,c12_84_1129_88,84,22,561,1129,26,17,442,./img/img_c12_84_1129_88.jpg
0,c12_84_1129_92,84,23,565,1129,26,17,442,./img/img_c12_84_1129_92.jpg
0,c12_84_1129_96,84,24,569,1129,26,17,442,./img/img_c12_84_1129_96.jpg
0,c12_84_1129_100,84,25,573,1129,26,17,442,./img/img_c12_84_1129_100.jpg
0,c12_84_1129_104,84,26,577,1129,26,17,442,./img/img_c12_84_1129_104.jpg
0,c12_84_1129_108,84,27,581,1129,26,17,442,./img/img_c12_84_1129_108.jpg
0,c12_84_1129_112,84,28,585,1129,26,17,442,./img/img_c12_84_1129_112.jpg
0,c12_84_1129_116,84,29,589,1129,26,17,442,./img/img_c12_84_1129_116.jpg
0,c12_84_1129_120,84,30,593,1129,26,17,442,./img/img_c12_84_1129_120.jpg
0,c12_84_1129_124,84,31,597,1129,26,14,364,./img/img_c12_84_1129_124.jpg
0,c12_84_1129_124,84,32,597,1129,25,16,400,./img/img_c12_84_1129_124.jpg
0,c12_82_1152_0,82,0,473,1152,26,17,442,./img/img_c12_82_1152_0.jpg
0,c12_82_1152_4,82,1,477,1152,26,17,442,./img/img_c12_82_1152_4.jpg
0,c12_82_1152_8,82,2,481,1152,26,17,442,./img/img_c12_82_1152_8.jpg
0,c12_82_1152_12,82,3,485,1152,26,17,442,./img/img_c12_82_1152_12.jpg
0,c12_82_1152_16,82,4,489,1152,26,17,442,./img/img_c12_82_1152_16.jpg
0,c12_82_1152_20,82,5,493,1152,26,17,442,./img/img_c12_82_1152_20.jpg
0,c12_82_1152_24,82,6,497,1152,26,17,442,./img/img_c12_82_1152_24.jpg
0,c12_82_1152_28,82,7,501,1152,26,17,442,./img/img_c12_82_1152_28.jpg
0,c12_82_1152_32,82,8,505,1152,26,17,442,./img/img_c12_82_1152_32.jpg
0,c12_82_1152_36,82,9,509,1152,26,17,442,./img/img_c12_82_1152_36.jpg
0,c12_82_1152_40,82,10,513,1152,26,17,442,./img/img_c12_82_1152_40.jpg
0,c12_82_1152_44,82,11,517,1152,26,17,442,./img/img_c12_82_1152_44.jpg
0,c12_82_1152_48,82,12,521,1152,26,14,364,./img/img_c12_82_1152_48.jpg
0,c12_82_1152_48,82,13,521,1152,25,16,400,./img/img_c12_82_1152_48.jpg
0,c12_79_1196_0,79,0,704,1196,25,17,425,./img/img_c12_79_1196_0.jpg
0,c12_79_1196_4,79,1,708,1196,25,17,425,./img/img_c12_79_1196_4.jpg
0,c12_79_1196_8,79,2,712,1196,25,17,425,./img/img_c12_79_1196_8.jpg
0,c12_79_1196_12,79,3,716,1196,25,17,425,./img/img_c12_79_1196_12.jpg
0,c12_79_1196_16,79,4,720,1196,25,17,425,./img/img_c12_79_1196_16.jpg
0,c12_79_1196_20,79,5,724,1196,25,17,425,./img/img_c12_79_1196_20.jpg
0,c12_79_1196_24,79,6,728,1196,25,17,425,./img/img_c12_79_1196_24.jpg
0,c12_79_1196_28,79,7,732,1196,25,16,400,./img/img_c12_79_1196_28.jpg
0,c12_79_1196_28,79,8,732,1196,24,16,384,./img/img_c12_79_1196_28.jpg
0,c12_78_1197_0,78,0,631,1197,25,17,425,./img/img_c12_78_1197_0.jpg
0,c12_78_1197_4,78,1,635,1197,25,17,425,./img/img_c12_78_1197_4.jpg
0,c12_78_1197_8,78,2,639,1197,25,17,425,./img/img_c12_78_1197_8.jpg
0,c12_78_1197_12,78,3,643,1197,25,17,425,./img/img_c12_78_1197_12.jpg
0,c12_78_1197_16,78,4,647,1197,25,17,425,./img/img_c12_78_1197_16.jpg
0,c12_78_1197_20,78,5,651,1197,25,17,425,./img/img_c12_78_1197_20.jpg
0,c12_78_1197_24,78,6,655,1197,25,17,425,./img/img_c12_78_1197_24.jpg
0,c12_78_1197_28,78,7,659,1197,25,17,425,./img/img_c12_78_1197_28.jpg
0,c12_78_1197_32,78,8,663,1197,25,17,425,./img/img_c12_78_1197_32.jpg
0,c12_78_1197_36,78,9,667,1197,25,17,425,./img/img_c12_78_1197_36.jpg
0,c12_78_1197_40,78,10,671,1197,25,17,425,./img/img_c12_78_1197_40.jpg
0,c12_78_1197_44,78,11,675,1197,25,17,425,./img/img_c12_78_1197_44.jpg
0,c12_78_1197_48,78,12,679,1197,25,16,400,./img/img_c12_78_1197_48.jpg
0,c12_78_1197_48,78,13,679,1197,24,16,384,./img/img_c12_78_1197_48.jpg
0,c12_77_1243_0,77,0,631,1243,25,17,425,./img/img_c12_77_1243_0.jpg
0,c12_77_1243_4,77,1,635,1243,25,17,425,./img/img_c12_77_1243_4.jpg
0,c12_77_1243_8,77,2,639,1243,25,17,425,./img/img_c12_77_1243_8.jpg
0,c12_77_1243_12,77,3,643,1243,25,17,425,./img/img_c12_77_1243_12.jpg
0,c12_77_1243_16,77,4,647,1243,25,17,425,./img/img_c12_77_1243_16.jpg
0,c12_77_1243_20,77,5,651,1243,25,17,425,./img/img_c12_77_1243_20.jpg
0,c12_77_1243_24,77,6,655,1243,25,17,425,./img/img_c12_77_1243_24.jpg
0,c12_77_1243_28,77,7,659,1243,25,17,425,./img/img_c12_77_1243_28.jpg
0,c12_77_1243_32,77,8,663,1243,25,17,425,./img/img_c12_77_1243_32.jpg
0,c12_77_1243_36,77,9,667,1243,25,17,425,./img/img_c12_77_1243_36.jpg
0,c12_77_1243_40,77,10,671,1243,25,17,425,./img/img_c12_77_1243_40.jpg
0,c12_77_1243_44,77,11,675,1243,25,17,425,./img/img_c12_77_1243_44.jpg
0,c12_77_1243_48,77,12,679,1243,25,17,425,./img/img_c12_77_1243_48.jpg
0,c12_77_1243_52,77,13,683,1243,25,17,425,./img/img_c12_77_1243_52.jpg
0,c12_77_1243_56,77,14,687,1243,25,17,425,./img/img_c12_77_1243_56.jpg
0,c12_77_1243_60,77,15,691,1243,25,17,425,./img/img_c12_77_1243_60.jpg
0,c12_77_1243_64,77,16,695,1243,25,17,425,./img/img_c12_77_1243_64.jpg
0,c12_77_1243_68,77,17,699,1243,25,17,425,./img/img_c12_77_1243_68.jpg
0,c12_77_1243_72,77,18,703,1243,25,13,325,./img/img_c12_77_1243_72.jpg
0,c12_77_1243_72,77,19,703,1243,24,16,384,./img/img_c12_77_1243_72.jpg
0,c12_76_1287_0,76,0,726,1287,27,18,486,./img/img_c12_76_1287_0.jpg
0,c12_76_1287_4,76,1,730,1287,27,18,486,./img/img_c12_76_1287_4.jpg
0,c12_76_1287_8,76,2,734,1287,27,18,486,./img/img_c12_76_1287_8.jpg
0,c12_76_1287_12,76,3,738,1287,27,18,486,./img/img_c12_76_1287_12.jpg
0,c12_76_1287_16,76,4,742,1287,27,18,486,./img/img_c12_76_1287_16.jpg
0,c12_76_1287_20,76,5,746,1287,27,18,486,./img/img_c12_76_1287_20.jpg
0,c12_76_1287_24,76,6,750,1287,27,18,486,./img/img_c12_76_1287_24.jpg
0,c12_76_1287_28,76,7,754,1287,27,18,486,./img/img_c12_76_1287_28.jpg
0,c12_76_1287_32,76,8,758,1287,27,18,486,./img/img_c12_76_1287_32.jpg
0,c12_76_1287_36,76,9,762,1287,27,18,486,./img/img_c12_76_1287_36.jpg
0,c12_76_1287_40,76,10,766,1287,27,18,486,./img/img_c12_76_1287_40.jpg
0,c12_76_1287_44,76,11,770,1287,27,18,486,./img/img_c12_76_1287_44.jpg
0,c12_76_1287_48,76,12,774,1287,27,18,486,./img/img_c12_76_1287_48.jpg
0,c12_76_1287_52,76,13,778,1287,27,18,486,./img/img_c12_76_1287_52.jpg
0,c12_76_1287_56,76,14,782,1287,27,18,486,./img/img_c12_76_1287_56.jpg
0,c12_76_1287_60,76,15,786,1287,27,18,486,./img/img_c12_76_1287_60.jpg
0,c12_76_1287_64,76,16,790,1287,27,18,486,./img/img_c12_76_1287_64.jpg
0,c12_76_1287_68,76,17,794,1287,27,18,486,./img/img_c12_76_1287_68.jpg
0,c12_76_1287_72,76,18,798,1287,27,18,486,./img/img_c12_76_1287_72.jpg
0,c12_76_1287_76,76,19,802,1287,27,18,486,./img/img_c12_76_1287_76.jpg
0,c12_76_1287_80,76,20,806,1287,27,18,486,./img/img_c12_76_1287_80.jpg
0,c12_76_1287_84,76,21,810,1287,27,18,486,./img/img_c12_76_1287_84.jpg
0,c12_76_1287_88,76,22,814,1287,27,18,486,./img/img_c12_76_1287_88.jpg
0,c12_76_1287_92,76,23,818,1287,27,18,486,./img/img_c12_76_1287_92.jpg
0,c12_76_1287_96,76,24,822,1287,27,18,486,./img/img_c12_76_1287_96.jpg
0,c12_76_1287_100,76,25,826,1287,27,18,486,./img/img_c12_76_1287_100.jpg
0,c12_76_1287_104,76,26,830,1287,27,18,486,./img/img_c12_76_1287_104.jpg
0,c12_76_1287_108,76,27,834,1287,27,18,486,./img/img_c12_76_1287_108.jpg
0,c12_76_1287_112,76,28,838,1287,27,18,486,./img/img_c12_76_1287_112.jpg
0,c12_76_1287_116,76,29,842,1287,27,18,486,./img/img_c12_76_1287_116.jpg
0,c12_76_1287_120,76,30,846,1287,27,18,486,./img/img_c12_76_1287_120.jpg
0,c12_76_1287_124,76,31,850,1287,27,18,486,./img/img_c12_76_1287_124.jpg
0,c12_76_1287_128,76,32,854,1287,27,18,486,./img/img_c12_76_1287_128.jpg
0,c12_76_1287_132,76,33,858,1287,27,18,486,./img/img_c12_76_1287_132.jpg
0,c12_76_1287_136,76,34,862,1287,27,18,486,./img/img_c12_76_1287_136.jpg
0,c12_76_1287_140,76,35,866,1287,27,18,486,./img/img_c12_76_1287_140.jpg
0,c12_76_1287_144,76,36,870,1287,27,18,486,./img/img_c12_76_1287_144.jpg
0,c12_76_1287_148,76,37,874,1287,27,18,486,./img/img_c12_76_1287_148.jpg
0,c12_76_1287_152,76,38,878,1287,27,17,459,./img/img_c12_76_1287_152.jpg
0,c12_76_1287_152,76,39,878,1287,26,17,442,./img/img_c12_76_1287_152.jpg
0,c12_75_1291_0,75,0,473,1291,26,17,442,./img/img_c12_75_1291_0.jpg
0,c12_75_1291_4,75,1,477,1291,26,17,442,./img/img_c12_75_1291_4.jpg
0,c12_75_1291_8,75,2,481,1291,26,17,442,./img/img_c12_75_1291_8.jpg
0,c12_75_1291_12,75,3,485,1291,26,17,442,./img/img_c12_75_1291_12.jpg
0,c12_75_1291_16,75,4,489,1291,26,17,442,./img/img_c12_75_1291_16.jpg
0,c12_75_1291_20,75,5,493,1291,26,17,442,./img/img_c12_75_1291_20.jpg
0,c12_75_1291_24,75,6,497,1291,26,17,442,./img/img_c12_75_1291_24.jpg
0,c12_75_1291_28,75,7,501,1291,26,16,416,./img/img_c12_75_1291_28.jpg
0,c12_75_1291_28,75,8,501,1291,25,16,400,./img/img_c12_75_1291_28.jpg
0,c12_74_1293_0,74,0,527,1293,23,15,345,./img/img_c12_74_1293_0.jpg
0,c12_74_1293_4,74,1,531,1293,23,15,345,./img/img_c12_74_1293_4.jpg
0,c12_74_1293_8,74,2,535,1293,23,11,253,./img/img_c12_74_1293_8.jpg
0,c12_74_1293_8,74,3,535,1293,22,14,308,./img/img_c12_74_1293_8.jpg
0,c12_73_1310_0,73,0,831,1310,26,17,442,./img/img_c12_73_1310_0.jpg
0,c12_73_1310_4,73,1,835,1310,26,17,442,./img/img_c12_73_1310_4.jpg
0,c12_73_1310_8,73,2,839,1310,26,17,442,./img/img_c12_73_1310_8.jpg
0,c12_73_1310_12,73,3,843,1310,26,17,442,./img/img_c12_73_1310_12.jpg
0,c12_73_1310_16,73,4,847,1310,26,17,442,./img/img_c12_73_1310_16.jpg
0,c12_73_1310_20,73,5,851,1310,26,17,442,./img/img_c12_73_1310_20.jpg
0,c12_73_1310_24,73,6,855,1310,26,17,442,./img/img_c12_73_1310_24.jpg
0,c12_73_1310_28,73,7,859,1310,26,17,442,./img/img_c12_73_1310_28.jpg
0,c12_73_1310_32,73,8,863,1310,26,17,442,./img/img_c12_73_1310_32.jpg
0,c12_73_1310_36,73,9,867,1310,26,17,442,./img/img_c12_73_1310_36.jpg
0,c12_73_1310_40,73,10,871,1310,26,17,442,./img/img_c12_73_1310_40.jpg
0,c12_73_1310_44,73,11,875,1310,26,17,442,./img/img_c12_73_1310_44.jpg
0,c12_73_1310_48,73,12,879,1310,26,15,390,./img/img_c12_73_1310_48.jpg
0,c12_73_1310_48,73,13,879,1310,25,16,400,./img/img_c12_73_1310_48.jpg
0,c12_71_1311_0,71,0,778,1311,25,17,425,./img/img_c12_71_1311_0.jpg
0,c12_71_1311_4,71,1,782,1311,25,17,425,./img/img_c12_71_1311_4.jpg
0,c12_71_1311_8,71,2,786,1311,25,17,425,./img/img_c12_71_1311_8.jpg
0,c12_71_1311_12,71,3,790,1311,25,17,425,./img/img_c12_71_1311_12.jpg
0,c12_71_1311_16,71,4,794,1311,25,17,425,./img/img_c12_71_1311_16.jpg
0,c12_71_1311_20,71,5,798,1311,25,17,425,./img/img_c12_71_1311_20.jpg
0,c12_71_1311_24,71,6,802,1311,25,17,425,./img/img_c12_71_1311_24.jpg
0,c12_71_1311_28,71,7,806,1311,25,16,400,./img/img_c12_71_1311_28.jpg
0,c12_71_1311_28,71,8,806,1311,24,16,384,./img/img_c12_71_1311_28.jpg
0,c12_69_1313_0,69,0,526,1313,26,17,442,./img/img_c12_69_1313_0.jpg
0,c12_69_1313_4,69,1,530,1313,26,17,442,./img/img_c12_69_1313_4.jpg
0,c12_69_1313_8,69,2,534,1313,26,17,442,./img/img_c12_69_1313_8.jpg
0,c12_69_1313_12,69,3,538,1313,26,17,442,./img/img_c12_69_1313_12.jpg
0,c12_69_1313_16,69,4,542,1313,26,17,442,./img/img_c12_69_1313_16.jpg
0,c12_69_1313_20,69,5,546,1313,26,17,442,./img/img_c12_69_1313_20.jpg
